item_id,transaction_id,product_id,quantity,unit_price,subtotal
1701,485,11,1,19.5,19.5
1702,486,15,2,120.0,240.0
1703,486,58,1,22.0,22.0
1704,486,10,2,3.5,7.0
1705,486,57,4,9.5,38.0
1706,486,11,2,19.5,39.0
1707,487,13,2,17.0,34.0
1708,487,32,3,56.0,168.0
1709,487,15,1,120.0,120.0
1710,487,21,4,10.5,42.0
1711,487,54,3,26.0,78.0
1712,488,35,3,52.0,156.0
1713,488,25,1,25.0,25.0
1714,488,23,1,20.0,20.0
1715,488,7,1,42.0,42.0
1716,489,59,1,145.0,145.0
1717,489,46,1,22.0,22.0
1718,490,54,2,26.0,52.0
1719,490,19,3,13.5,40.5
1720,490,57,4,9.5,38.0
1721,490,53,3,42.0,126.0
1722,490,10,2,3.5,7.0
1723,491,42,2,130.0,260.0
1724,491,47,1,85.0,85.0
1725,491,1,3,17.5,52.5
1726,491,14,1,9.5,9.5
1727,491,49,2,28.0,56.0
1728,492,21,2,10.5,21.0
1729,492,28,3,14.0,42.0
1730,492,51,4,52.0,208.0
1731,493,17,1,35.0,35.0
1732,493,57,3,9.5,28.5
1733,493,29,2,14.0,28.0
1734,494,5,3,95.0,285.0
1735,494,43,2,34.0,68.0
1736,494,20,3,42.0,126.0
1737,494,52,4,100.0,400.0
1738,495,2,3,16.5,49.5
1739,495,4,3,35.0,105.0
1740,495,52,2,100.0,200.0
1741,496,21,4,10.5,42.0
1742,496,3,3,14.0,42.0
1743,496,22,1,19.0,19.0
1744,496,14,1,9.5,9.5
1745,496,5,3,95.0,285.0
1746,497,6,2,22.0,44.0
1747,497,26,2,35.0,70.0
1748,497,59,1,145.0,145.0
1749,498,59,3,145.0,435.0
1750,498,57,1,9.5,9.5
1751,498,45,3,26.0,78.0
1752,498,58,1,22.0,22.0
1753,498,15,4,120.0,480.0
1754,499,28,2,14.0,28.0
1755,499,15,3,120.0,360.0
1756,499,57,2,9.5,19.0
1757,499,2,3,16.5,49.5
1758,499,31,4,52.0,208.0
1759,500,50,1,115.0,115.0
1760,500,39,4,26.0,104.0
1761,500,16,2,48.0,96.0
1762,500,2,2,16.5,33.0
1763,500,29,4,14.0,56.0
